uid,rpp,userAgent,query,submitter,isBot,actor,type,owningComm,city,id,previousWorkflowStep,time,scopeType,page,longitude,scopeId,epersonid,workflowItemId,sortOrder,countryCode,dns,owningColl,statistics_type,ip,referrer,sortBy,owner,continent,owningItem,latitude,bundleName,workflowStep,,,,,,,,,,,,,,,
eb027844-a5ff-4947-9857-888b211eee0b,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"13,12,12",,31,,2018-03-02T14:57:49.354Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
038f3c80-c5ed-408a-be41-d18779bfd4aa,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"70,48,26,48,26,26",,130,,2018-03-02T14:57:49.369Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
daa244fe-2ff7-45cd-b3fc-b13f7cf09eb2,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"34,33,26,33,26,26",,93,,2018-03-02T14:57:49.379Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
9c1cb7e3-c305-44db-810c-79d7944770f8,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"58,48,26,48,26,26",,117,,2018-03-02T14:57:49.388Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
b66c8dad-f5cb-43dd-89d0-58783b905db6,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"56,48,26,48,26,26",,114,,2018-03-02T14:57:49.395Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
4b826c97-e8c9-4467-9ac2-8496121de138,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"65,48,26,48,26,26",,124,,2018-03-02T14:57:49.403Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
ed196c1a-5886-4f65-a082-e0f4e6a2a912,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"72,26,26",,133,,2018-03-02T14:57:49.409Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
93d37b64-b4b7-4a8b-b3df-203dd5747ca5,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"71,48,26,48,26,26",,132,,2018-03-02T14:57:49.415Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
3b66a1d5-8046-4583-822c-01f595c00d26,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"38,37,35,26,37,35,26,35,26,26",,96,,2018-03-02T14:57:49.423Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
bba566c9-6884-4980-ac3c-ea9caae983fd,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,90,,228,,2018-03-02T14:57:49.43Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
36eb4f17-ed91-448c-9101-1cd6f01fe45e,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"15,12,12",,38,,2018-03-02T14:57:49.436Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
4e6b3edd-4438-4881-b139-f05d9a4b48c7,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"24,22,22",,74,,2018-03-02T14:57:49.442Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
db47621e-2707-4703-9cc3-99cb3ebc87b7,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"10,1,1",,28,,2018-03-02T14:57:49.448Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
9cd785f2-44ce-4fec-8c66-231b3e7d137d,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"15,12,12",,42,,2018-03-02T14:57:49.454Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
0a2c27c5-172f-42d3-9bc3-5b7f73b13424,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"19,12,12",,51,,2018-03-02T14:57:49.46Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
4e7fa667-0301-444c-ae1b-a7ed2e6fc782,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"23,22,22",,68,,2018-03-02T14:57:49.467Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
99893aa2-091a-4e28-826a-fe0f731b174c,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"109,9,1,9,1,1",,215,,2018-03-02T14:57:49.474Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
c10bd74a-5f9a-4c62-b2b6-ae47302fbb39,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"79,78,26,78,26,26",,143,,2018-03-02T14:57:49.558Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
5cdbdafc-19bd-4418-a978-08401fa7154d,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"16,12,12",,43,,2018-03-02T14:57:49.567Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
d5340e26-d87f-42bc-b193-629641e7d7ed,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"17,12,12",,225,,2018-03-02T14:57:49.583Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
e4c4b1ec-08db-4e60-8436-ab65a5715c61,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"28,27,26,27,26,26",,84,,2018-03-02T14:57:49.59Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
dbb36e61-a8b4-4e5c-90d5-692656027a65,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"109,9,1,9,1,1",,15,,2018-03-02T14:57:49.598Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
e630b1f6-e403-496c-8690-175b3e891b0f,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,21,,61,,2018-03-02T14:57:49.604Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
fd31226e-209a-4a24-a422-30dc4823ff33,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,21,,62,,2018-03-02T14:57:49.61Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
ebf86584-ec57-4f86-b772-25581e546acc,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"109,9,1,9,1,1",,16,,2018-03-02T14:57:49.616Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
41287bae-13c7-4c2f-a18a-6125ce0ad4c8,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"24,22,22",,73,,2018-03-02T14:57:49.623Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
8cd84caf-bd81-4842-82b3-dbdbb4b60b8b,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"19,12,12",,54,,2018-03-02T14:57:49.629Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
64fec3a4-7634-4cb2-95e3-d1769b27308a,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"34,33,26,33,26,26",,92,,2018-03-02T14:57:49.636Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
81d423c7-f0e8-487a-9e10-fa0203ccb4b8,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"24,22,22",,71,,2018-03-02T14:57:49.642Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
d4b51231-6e59-427b-a20a-9577b38b0f08,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"93,78,26,78,26,26",,179,,2018-03-02T14:57:49.649Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
185dc4e3-e381-4a50-99f5-9b89730cc827,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"64,48,26,48,26,26",,123,,2018-03-02T14:57:49.655Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
2aeb72e1-5655-47bb-bde7-60745d3ac27b,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"63,48,26,48,26,26",,122,,2018-03-02T14:57:49.663Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
1689ddd6-46df-4610-92a8-9f5d8ed60206,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"44,37,35,26,37,35,26,35,26,26",,102,,2018-03-02T14:57:49.671Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
536e84c8-6dd1-42e7-b675-a918493e931b,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"60,48,26,48,26,26",,121,,2018-03-02T14:57:49.678Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
75034370-a332-48ba-8b4c-8a78e9dfefd5,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"59,48,26,48,26,26",,119,,2018-03-02T14:57:49.684Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
9abd472a-e6ad-4f65-bd68-bbe5da515963,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"34,33,26,33,26,26",,94,,2018-03-02T14:57:49.691Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
9125847b-76c3-42b4-aa6e-0d55ea74281f,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"58,48,26,48,26,26",,118,,2018-03-02T14:57:49.698Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
d21838d3-dca0-49e6-b3a0-d485b243dfdd,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"57,48,26,48,26,26",,116,,2018-03-02T14:57:49.764Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
e0e78a72-ffe6-495b-bb84-c10ca7370259,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"56,48,26,48,26,26",,115,,2018-03-02T14:57:49.772Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
e3f6ac80-add4-408b-94fd-4b844a1a8eea,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"39,37,35,26,37,35,26,35,26,26",,97,,2018-03-02T14:57:49.781Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
ea6cbc19-2b19-409d-90c7-9ba32a92e1b6,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"47,45,35,26,45,35,26,35,26,26",,104,,2018-03-02T14:57:49.788Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
cb28239e-02b4-40c1-bc81-47a077758849,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"55,48,26,48,26,26",,113,,2018-03-02T14:57:49.795Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
fe030555-de0d-4e77-8d59-22eaca611c72,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"65,48,26,48,26,26",,125,,2018-03-02T14:57:49.802Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
1c940c70-e870-4289-a158-31458c9dd546,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"54,48,26,48,26,26",,111,,2018-03-02T14:57:49.809Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
f505ec10-b0b7-4d09-b96b-1faa536c6fbc,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"42,37,35,26,37,35,26,35,26,26",,100,,2018-03-02T14:57:49.816Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
d5d211fb-b011-449e-81c8-941fac241ee9,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"43,37,35,26,37,35,26,35,26,26",,101,,2018-03-02T14:57:49.824Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
f0c100c9-f90e-4bac-afc1-261d119eb437,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"41,37,35,26,37,35,26,35,26,26",,99,,2018-03-02T14:57:49.832Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
a16784d6-2249-4ce0-b9a3-966dd88a6b00,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"71,48,26,48,26,26",,131,,2018-03-02T14:57:49.839Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
b04a2c3f-2a11-46cd-9396-56ac81922f55,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"53,48,26,48,26,26",,110,,2018-03-02T14:57:49.848Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
7cd0be52-3592-484f-915b-c4958a610535,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"40,37,35,26,37,35,26,35,26,26",,98,,2018-03-02T14:57:49.857Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
42081efa-d3c3-4202-bc71-ea9e44d9d7ac,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"52,48,26,48,26,26",,108,,2018-03-02T14:57:49.867Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
654c0a3b-4ec1-48c5-b5d1-fb47f75032f9,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"27,26,26",,87,,2018-03-02T14:57:49.875Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
4fc90239-be9e-46ea-b2d5-53e4ae262087,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"51,48,26,48,26,26",,107,,2018-03-02T14:57:49.887Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
7d154281-8c96-4b14-b29b-a3919185b821,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"50,48,26,48,26,26",,106,,2018-03-02T14:57:49.896Z,,,,,,,,,11.222.777.194,,view,11.222.7773,26,33,26,"26""",,92,,2018-03-02T14:04:55.047Z,,,,,,,1.59385E+18,,,11.222.888.194,,view,11.222.888.194,https://myrepo.myinst.edu/rest/static/reports/index.html,
275bdbc0-fab9-4e9e-a58d-cc16cf1252f2,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"39,37,35,26,37,35,26,35,26,26",,97,,2018-03-02T14:04:55.045Z,,,,,,,,,11.222.777d628c4-b6e3-4b3b-a6d1-6c62c233fc56,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"24,22,22",,72,,2018-03-02T14:57:49.914Z,,,,,,,1.59386E+18,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html
20c71c1c-5102-4437-91ca-5559053c0032,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"99,26,26",,173,,2018-03-02T14:57:49.922Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
9528e1b8-38a6-4bd5-841d-a3c2971ced5a,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,4,,222,,2018-03-02T14:57:50.02Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
436a96b2-5161-414b-9505-9e9d256c089c,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,96,,203,,2018-03-02T14:57:50.029Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
6f06eb26-5877-46a9-ac85-e380c002f632,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,90,,182,,2018-03-02T14:57:50.035Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
cb237aaf-d313-4c9e-b480-b7c524fd3194,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,90,,174,,2018-03-02T14:57:50.05Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
65f4633a-c8f9-4e0d-90e4-5de00396090a,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"91,90,90",,186,,2018-03-02T14:57:50.058Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
a276c1c6-d9f1-4161-8cbd-7e9dc64e75e5,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,90,,214,,2018-03-02T14:57:50.065Z,,,,,,,,,11.222.777.194,,view,11.222.777.194,https://myrepo.myinst.edu/rest/static/reports/index.html,,,,,,,,,,,,,,,,,,,,,,
